"FL_DATE","ORIGIN","DEST","meanDelay"
"629","1990-01-01","DAY","CLT",31
"630","1990-01-01","DAY","CMI",28.6666666666667
"631","1990-01-01","DAY","CVG",0
"632","1990-01-01","DAY","DCA",48.5
"633","1990-01-01","DAY","DEN",57
"634","1990-01-01","DAY","DFW",43.3333333333333
"635","1990-01-01","DAY","EVV",34.3333333333333
"636","1990-01-01","DAY","FLL",234
"637","1990-01-01","DAY","FNT",54.3333333333333
"638","1990-01-01","DAY","FWA",21
"639","1990-01-01","DAY","GRR",27
"640","1990-01-01","DAY","LAN",49
"641","1990-01-01","DAY","LAX",50.5
"642","1990-01-01","DAY","LEX",35
"643","1990-01-01","DAY","LGA",33.5
"644","1990-01-01","DAY","MCO",43
"645","1990-01-01","DAY","MIA",34.5
"646","1990-01-01","DAY","MSP",3.5
"647","1990-01-01","DAY","ORD",1.4
"648","1990-01-01","DAY","PHL",47.3333333333333
"649","1990-01-01","DAY","PHX",28
"650","1990-01-01","DAY","PIT",19.3333333333333
"651","1990-01-01","DAY","SBN",32.75
"652","1990-01-01","DAY","SDF",22.6666666666667
"653","1990-01-01","DAY","SFO",353
"654","1990-01-01","DAY","TOL",39
"655","1990-01-01","DAY","TPA",24.5
"656","1990-01-01","DCA","ALB",35
"657","1990-01-01","DCA","BDL",49.8333333333333
"658","1990-01-01","DCA","BNA",0.666666666666667
"659","1990-01-01","DCA","BUF",40
"660","1990-01-01","DCA","BWI",0
"661","1990-01-01","DCA","CHS",16
"662","1990-01-01","DCA","CVG",3.2
"663","1990-01-01","DCA","DAY",57.6666666666667
"664","1990-01-01","DCA","DFW",3.8
"665","1990-01-01","DCA","DTW",0.5
"666","1990-01-01","DCA","FLL",10
"667","1990-01-01","DCA","GSO",56.3333333333333
"668","1990-01-01","DCA","ICT",0
"669","1990-01-01","DCA","IND",20.25
"670","1990-01-01","DCA","LGA",0.916666666666667
"671","1990-01-01","DCA","MCI",24.5
"672","1990-01-01","DCA","MCO",3.8
"673","1990-01-01","DCA","MEM",8.75
"674","1990-01-01","DCA","MIA",3.63636363636364
"675","1990-01-01","DCA","MKE",1
"676","1990-01-01","DCA","MSP",11.3333333333333
"677","1990-01-01","DCA","MSY",23
"678","1990-01-01","DCA","OMA",0
"679","1990-01-01","DCA","ORD",0.941176470588235
"680","1990-01-01","DCA","PBI",9
"681","1990-01-01","DCA","PIT",40.8
"682","1990-01-01","DCA","PVD",38
"683","1990-01-01","DCA","ROC",29.3333333333333
"684","1990-01-01","DCA","RSW",0
"685","1990-01-01","DCA","STL",14.75
"686","1990-01-01","DCA","TPA",18.4
"687","1990-01-01","DEN","ABQ",1.55555555555556
"688","1990-01-01","DEN","ATL",3.5
"689","1990-01-01","DEN","AUS",32.5
"690","1990-01-01","DEN","BIL",1.75
"691","1990-01-01","DEN","BIS",0
"692","1990-01-01","DEN","BOI",8
"693","1990-01-01","DEN","BOS",32.6
"694","1990-01-01","DEN","BUR",5.5
"695","1990-01-01","DEN","BWI",9
"696","1990-01-01","DEN","BZN",3
"697","1990-01-01","DEN","CID",2
"698","1990-01-01","DEN","CLE",12.5
"699","1990-01-01","DEN","CLT",8.66666666666667
"700","1990-01-01","DEN","COS",18.625
"701","1990-01-01","DEN","CVG",4
"702","1990-01-01","DEN","DAY",8
"703","1990-01-01","DEN","DFW",2.45454545454545
"704","1990-01-01","DEN","DSM",0.666666666666667
"705","1990-01-01","DEN","DTW",0.875
"706","1990-01-01","DEN","ELP",0
"707","1990-01-01","DEN","EUG",0
"708","1990-01-01","DEN","EWR",17.5714285714286
"709","1990-01-01","DEN","FAR",37
"710","1990-01-01","DEN","FAT",9
"711","1990-01-01","DEN","FSD",0
"712","1990-01-01","DEN","GEG",1.75
"713","1990-01-01","DEN","GJT",0
"714","1990-01-01","DEN","HOU",1.8
"715","1990-01-01","DEN","IAD",17.4285714285714
"716","1990-01-01","DEN","IAH",8.63636363636364
"717","1990-01-01","DEN","ICT",1.2
"718","1990-01-01","DEN","IND",12.5
"719","1990-01-01","DEN","JFK",16.5
"720","1990-01-01","DEN","LAS",9.8
"721","1990-01-01","DEN","LAX",13.4285714285714
"722","1990-01-01","DEN","LGA",13.7142857142857
"723","1990-01-01","DEN","LGB",5
"724","1990-01-01","DEN","LNK",9.5
"725","1990-01-01","DEN","MCI",0
"726","1990-01-01","DEN","MCO",5
"727","1990-01-01","DEN","MEM",1
"728","1990-01-01","DEN","MIA",5.66666666666667
"729","1990-01-01","DEN","MKE",0
"730","1990-01-01","DEN","MLI",7
"731","1990-01-01","DEN","MSP",3.46153846153846
"732","1990-01-01","DEN","MSY",8.2
"733","1990-01-01","DEN","OAK",0
"734","1990-01-01","DEN","OKC",1.83333333333333
"735","1990-01-01","DEN","OMA",2.28571428571429
"736","1990-01-01","DEN","ONT",3.42857142857143
"737","1990-01-01","DEN","ORD",11.1904761904762
"738","1990-01-01","DEN","PDX",1.83333333333333
"739","1990-01-01","DEN","PHL",7
"740","1990-01-01","DEN","PHX",17.9375
"741","1990-01-01","DEN","PIA",0
"742","1990-01-01","DEN","PSP",0
"743","1990-01-01","DEN","RNO",0
"744","1990-01-01","DEN","SAN",13.5
"745","1990-01-01","DEN","SAT",0
"746","1990-01-01","DEN","SBA",3.5
"747","1990-01-01","DEN","SEA",18.125
"748","1990-01-01","DEN","SFO",14.5
"749","1990-01-01","DEN","SGF",0
"750","1990-01-01","DEN","SJC",5.25
"751","1990-01-01","DEN","SMF",4.6
"752","1990-01-01","DEN","SNA",53.3333333333333
"753","1990-01-01","DEN","STL",26.25
"754","1990-01-01","DEN","TPA",4.5
"755","1990-01-01","DEN","TUL",0.5
"756","1990-01-01","DEN","TUS",0
"757","1990-01-01","DET","BNA",13.5
"758","1990-01-01","DET","IND",0
"759","1990-01-01","DET","MDW",7
"760","1990-01-01","DET","STL",0
"761","1990-01-01","DFW","ABQ",14.3333333333333
"762","1990-01-01","DFW","AMA",7.875
"763","1990-01-01","DFW","ATL",11.8235294117647
"764","1990-01-01","DFW","AUS",5.5
"765","1990-01-01","DFW","BDL",2
"766","1990-01-01","DFW","BFL",12
"767","1990-01-01","DFW","BHM",1.75
"768","1990-01-01","DFW","BNA",6.5
"769","1990-01-01","DFW","BOS",5.83333333333333
"770","1990-01-01","DFW","BTR",5.875
"771","1990-01-01","DFW","BUR",13.5
"772","1990-01-01","DFW","BWI",7.75
"773","1990-01-01","DFW","CLE",2.33333333333333
"774","1990-01-01","DFW","CLT",52
"775","1990-01-01","DFW","CMH",2
"776","1990-01-01","DFW","COS",8
"777","1990-01-01","DFW","CRP",7.25
"778","1990-01-01","DFW","CVG",3.14285714285714
"779","1990-01-01","DFW","DAY",29
"780","1990-01-01","DFW","DCA",9
"781","1990-01-01","DFW","DEN",4.59090909090909
"782","1990-01-01","DFW","DSM",3
"783","1990-01-01","DFW","DTW",14.5555555555556
"784","1990-01-01","DFW","EWR",8.14285714285714
"785","1990-01-01","DFW","FLL",2.33333333333333
"786","1990-01-01","DFW","GSO",2.5
"787","1990-01-01","DFW","GUC",0
"788","1990-01-01","DFW","HDN",0
"789","1990-01-01","DFW","HNL",4
"790","1990-01-01","DFW","HOU",6.42857142857143
"791","1990-01-01","DFW","HRL",6.25
"792","1990-01-01","DFW","HSV",2.66666666666667
"793","1990-01-01","DFW","IAD",1.625
"794","1990-01-01","DFW","ICT",7.66666666666667
"795","1990-01-01","DFW","IND",8
"796","1990-01-01","DFW","JAX",4.5
"797","1990-01-01","DFW","LAS",4.44444444444444
"798","1990-01-01","DFW","LAX",12
"799","1990-01-01","DFW","LBB",4.125
"800","1990-01-01","DFW","LGA",14.5
"801","1990-01-01","DFW","LGB",9.4
"802","1990-01-01","DFW","LIT",3.6
"803","1990-01-01","DFW","MAF",5.75
"804","1990-01-01","DFW","MCI",8.1
"805","1990-01-01","DFW","MCO",4.5
"806","1990-01-01","DFW","MEM",9.41666666666667
"807","1990-01-01","DFW","MIA",8.54545454545454
"808","1990-01-01","DFW","MLU",2
"809","1990-01-01","DFW","MOB",0
"810","1990-01-01","DFW","MSP",3.71428571428571
"811","1990-01-01","DFW","MSY",5
"812","1990-01-01","DFW","OAK",4
"813","1990-01-01","DFW","OKC",9.8421052631579
"814","1990-01-01","DFW","OMA",5.25
"815","1990-01-01","DFW","ONT",8
"816","1990-01-01","DFW","ORD",3.33333333333333
"817","1990-01-01","DFW","ORF",5
"818","1990-01-01","DFW","PBI",6.25
"819","1990-01-01","DFW","PDX",18.8333333333333
"820","1990-01-01","DFW","PHL",2.33333333333333
"821","1990-01-01","DFW","PHX",5.54545454545455
"822","1990-01-01","DFW","PIT",60.8333333333333
"823","1990-01-01","DFW","PSP",20
"824","1990-01-01","DFW","RDU",2.8
"825","1990-01-01","DFW","RIC",16
"826","1990-01-01","DFW","RNO",1.6
"827","1990-01-01","DFW","RSW",6
"828","1990-01-01","DFW","SAN",7.54545454545455
"829","1990-01-01","DFW","SAT",6.73684210526316
"830","1990-01-01","DFW","SAV",3
"831","1990-01-01","DFW","SBA",8.5
"832","1990-01-01","DFW","SDF",3.83333333333333
"833","1990-01-01","DFW","SEA",6.125
"834","1990-01-01","DFW","SFO",11.6923076923077
"835","1990-01-01","DFW","SHV",3.9
"836","1990-01-01","DFW","SJC",5.5
"837","1990-01-01","DFW","SJU",28
"838","1990-01-01","DFW","SLC",6.4
"839","1990-01-01","DFW","SMF",13.5714285714286
"840","1990-01-01","DFW","SNA",5.57142857142857
"841","1990-01-01","DFW","SRQ",3
"842","1990-01-01","DFW","STL",0.833333333333333
"843","1990-01-01","DFW","TPA",6.75
"844","1990-01-01","DFW","TUL",7.75
"845","1990-01-01","DFW","TUS",1.875
"846","1990-01-01","DFW","TYS",6.5
"847","1990-01-01","DLH","MSP",1.75
"848","1990-01-01","DRO","GJT",30
"849","1990-01-01","DRO","PHX",0
"850","1990-01-01","DSM","CID",5
"851","1990-01-01","DSM","DEN",6.5
"852","1990-01-01","DSM","DFW",0
"853","1990-01-01","DSM","OMA",2.5
"854","1990-01-01","DSM","ORD",0
"855","1990-01-01","DSM","PHX",10
"856","1990-01-01","DSM","STL",0.6
"857","1990-01-01","DTW","ABE",10.6666666666667
"858","1990-01-01","DTW","ALB",6.66666666666667
"859","1990-01-01","DTW","ATL",14.5333333333333
"860","1990-01-01","DTW","AZO",1
"861","1990-01-01","DTW","BDL",6.75
"862","1990-01-01","DTW","BNA",3.5
"863","1990-01-01","DTW","BOS",29.2857142857143
"864","1990-01-01","DTW","BUF",4.33333333333333
"865","1990-01-01","DTW","BWI",7.125
"866","1990-01-01","DTW","CLE",6.4
"867","1990-01-01","DTW","CLT",49.5
"868","1990-01-01","DTW","CMH",12
"869","1990-01-01","DTW","CVG",6
"870","1990-01-01","DTW","DCA",5.25
"871","1990-01-01","DTW","DEN",14
"872","1990-01-01","DTW","DFW",8.5
"873","1990-01-01","DTW","FLL",0.5
"874","1990-01-01","DTW","FWA",18.3333333333333
"875","1990-01-01","DTW","GRB",4.33333333333333
"876","1990-01-01","DTW","GRR",5.33333333333333
"877","1990-01-01","DTW","HOU",2.33333333333333
"878","1990-01-01","DTW","HPN",8.66666666666667
"879","1990-01-01","DTW","IAD",2.16666666666667
"880","1990-01-01","DTW","IAH",37.6666666666667
"881","1990-01-01","DTW","IND",7.16666666666667
"882","1990-01-01","DTW","JFK",10
"883","1990-01-01","DTW","LAN",34.6666666666667
"884","1990-01-01","DTW","LAS",4.5
"885","1990-01-01","DTW","LGA",7.66666666666667
"886","1990-01-01","DTW","MBS",0.25
"887","1990-01-01","DTW","MCI",13.75
"888","1990-01-01","DTW","MCO",13.1666666666667
"889","1990-01-01","DTW","MDW",6.5
"890","1990-01-01","DTW","MEM",8.28571428571429
"891","1990-01-01","DTW","MIA",16.6666666666667
"892","1990-01-01","DTW","MKE",0.625
"893","1990-01-01","DTW","MSN",22.6666666666667
"894","1990-01-01","DTW","MSP",23.5714285714286
"895","1990-01-01","DTW","MSY",0
"896","1990-01-01","DTW","ORF",6.5
"897","1990-01-01","DTW","ORH",5.66666666666667
"898","1990-01-01","DTW","PBI",1.5
"899","1990-01-01","DTW","PHL",22.8
"900","1990-01-01","DTW","PHX",6
"901","1990-01-01","DTW","PVD",17
"902","1990-01-01","DTW","RDU",3.33333333333333
"903","1990-01-01","DTW","ROC",23.3333333333333
"904","1990-01-01","DTW","RSW",5
"905","1990-01-01","DTW","SAN",6.33333333333333
"906","1990-01-01","DTW","SBN",12.3333333333333
"907","1990-01-01","DTW","SDF",18.5
"908","1990-01-01","DTW","SEA",13
"909","1990-01-01","DTW","SFO",14
"910","1990-01-01","DTW","SRQ",3.5
"911","1990-01-01","DTW","STL",1.77777777777778
"912","1990-01-01","DTW","SYR",0.666666666666667
"913","1990-01-01","DTW","TPA",1.25
"914","1990-01-01","DTW","TVC",0
"915","1990-01-01","EGE","PHX",23
"916","1990-01-01","ELM","AVP",66
"917","1990-01-01","ELM","ITH",19
"918","1990-01-01","ELP","ABQ",19.8
"919","1990-01-01","ELP","AUS",5.5
"920","1990-01-01","ELP","DAL",0
"921","1990-01-01","ELP","DEN",0
"922","1990-01-01","ELP","DFW",5.27272727272727
"923","1990-01-01","ELP","HOU",4
"924","1990-01-01","ELP","IAH",0
"925","1990-01-01","ELP","LAS",0
"926","1990-01-01","ELP","LAX",21
"927","1990-01-01","ELP","LBB",0
"928","1990-01-01","ELP","MAF",8.33333333333333
"929","1990-01-01","ELP","ORD",1
"930","1990-01-01","ELP","PHX",21.125
"931","1990-01-01","ELP","SAN",2.5
"932","1990-01-01","ELP","SAT",17.6
"933","1990-01-01","ELP","SFO",6
"934","1990-01-01","ELP","TUS",0
"935","1990-01-01","ERI","ITH",6
"936","1990-01-01","ERI","PIT",56.4
"937","1990-01-01","EUG","DEN",4
"938","1990-01-01","EUG","LAX",142.5
"939","1990-01-01","EUG","MFR",11
"940","1990-01-01","EUG","PDX",0
"941","1990-01-01","EUG","SFO",14.75
"942","1990-01-01","EVV","DAY",21.3333333333333
"943","1990-01-01","EVV","IND",5.33333333333333
"944","1990-01-01","EWR","BDL",6.66666666666667
"945","1990-01-01","EWR","BNA",1
"946","1990-01-01","EWR","BTV",6.75
"947","1990-01-01","EWR","BWI",20.1666666666667
"948","1990-01-01","EWR","CHS",8
"949","1990-01-01","EWR","CMH",44.8333333333333
"950","1990-01-01","EWR","CVG",40.1666666666667
"951","1990-01-01","EWR","DAB",22
"952","1990-01-01","EWR","DAY",2.5
"953","1990-01-01","EWR","DEN",38.625
"954","1990-01-01","EWR","DFW",11.7142857142857
"955","1990-01-01","EWR","FLL",11
"956","1990-01-01","EWR","HOU",49
"957","1990-01-01","EWR","IAD",12
"958","1990-01-01","EWR","JAX",48.75
"959","1990-01-01","EWR","LAS",55
"960","1990-01-01","EWR","LAX",12.5
"961","1990-01-01","EWR","MCI",51.5
"962","1990-01-01","EWR","MCO",63
"963","1990-01-01","EWR","MIA",58.25
"964","1990-01-01","EWR","MLB",0
"965","1990-01-01","EWR","MSP",9.8
"966","1990-01-01","EWR","MSY",20.6666666666667
"967","1990-01-01","EWR","PBI",13.2222222222222
"968","1990-01-01","EWR","PHX",34
"969","1990-01-01","EWR","PIT",52.3333333333333
"970","1990-01-01","EWR","PVD",7.75
"971","1990-01-01","EWR","PWM",42.2
"972","1990-01-01","EWR","RIC",34
"973","1990-01-01","EWR","ROC",23.8333333333333
"974","1990-01-01","EWR","RSW",78.3333333333333
"975","1990-01-01","EWR","SEA",15
"976","1990-01-01","EWR","SFO",10
"977","1990-01-01","EWR","SJU",5.25
"978","1990-01-01","EWR","SRQ",7.5
"979","1990-01-01","EWR","STL",5.8
"980","1990-01-01","EWR","TPA",62.6666666666667
"981","1990-01-01","FAI","JNU",0
"982","1990-01-01","FAR","DEN",0
"983","1990-01-01","FAR","MSP",0.5
"984","1990-01-01","FAT","DEN",16
"985","1990-01-01","FAT","LAS",0
"986","1990-01-01","FAT","PHX",0
"987","1990-01-01","FAT","RNO",38.3333333333333
"988","1990-01-01","FAT","SLC",0
"989","1990-01-01","FAY","BWI",0
"990","1990-01-01","FCA","HLN",0
"991","1990-01-01","FCA","MSO",17
"992","1990-01-01","FLG","GCN",0
"993","1990-01-01","FLG","PHX",4
"994","1990-01-01","FLL","ATL",11.9333333333333
"995","1990-01-01","FLL","BDL",24
"996","1990-01-01","FLL","BOS",15.3333333333333
"997","1990-01-01","FLL","BWI",36.3333333333333
"998","1990-01-01","FLL","CLE",137
"999","1990-01-01","FLL","CLT",34
"1000","1990-01-01","FLL","CVG",20.5
"1001","1990-01-01","FLL","DAY",25
"1002","1990-01-01","FLL","DCA",3.5
"1003","1990-01-01","FLL","DFW",8.66666666666667
"1004","1990-01-01","FLL","DTW",7.5
"1005","1990-01-01","FLL","EWR",12.6666666666667
"1006","1990-01-01","FLL","IAD",4.33333333333333
"1007","1990-01-01","FLL","IAH",1
"1008","1990-01-01","FLL","ISP",102
"1009","1990-01-01","FLL","JFK",10.1666666666667
"1010","1990-01-01","FLL","LGA",92.75
"1011","1990-01-01","FLL","MCO",19.4285714285714
"1012","1990-01-01","FLL","MEM",13
"1013","1990-01-01","FLL","MIA",66.5
"1014","1990-01-01","FLL","MSY",0
"1015","1990-01-01","FLL","ORD",7.75
"1016","1990-01-01","FLL","PBI",8
"1017","1990-01-01","FLL","PIT",79
"1018","1990-01-01","FLL","RDU",3
"1019","1990-01-01","FLL","STL",41.3333333333333
"1020","1990-01-01","FLL","TPA",54.8571428571429
"1021","1990-01-01","FNT","DAY",42.3333333333333
"1022","1990-01-01","FSD","BIS",0
"1023","1990-01-01","FSD","DEN",5
"1024","1990-01-01","FSD","MLI",0
"1025","1990-01-01","FSD","MSP",0
"1026","1990-01-01","FSD","ORD",4.5
"1027","1990-01-01","FSD","RAP",0
"1028","1990-01-01","FSD","SLC",0
"1029","1990-01-01","FSD","STL",0
"1030","1990-01-01","FWA","ATL",32
"1031","1990-01-01","FWA","CVG",4
"1032","1990-01-01","FWA","DTW",6.66666666666667
"1033","1990-01-01","FWA","ORD",0
"1034","1990-01-01","FWA","TOL",6
"1035","1990-01-01","GCN","FLG",0
"1036","1990-01-01","GCN","LAS",0
"1037","1990-01-01","GEG","BIL",0
"1038","1990-01-01","GEG","DEN",0.333333333333333
"1039","1990-01-01","GEG","MSP",1
"1040","1990-01-01","GEG","ORD",37.5
"1041","1990-01-01","GEG","PDX",7.5
"1042","1990-01-01","GEG","SEA",17.875
"1043","1990-01-01","GEG","SFO",17.3333333333333
"1044","1990-01-01","GEG","SLC",0
"1045","1990-01-01","GFK","MSP",3
"1046","1990-01-01","GJT","DEN",0
"1047","1990-01-01","GJT","DRO",0
"1048","1990-01-01","GNV","ATL",9.25
"1049","1990-01-01","GNV","CLT",0.666666666666667
"1050","1990-01-01","GNV","MIA",0.333333333333333
"1051","1990-01-01","GPT","MEM",0
"1052","1990-01-01","GRB","ATW",1
"1053","1990-01-01","GRB","DTW",0
"1054","1990-01-01","GRB","MSP",0
"1055","1990-01-01","GRR","DAY",26
"1056","1990-01-01","GRR","DTW",1.66666666666667
"1057","1990-01-01","GRR","MSP",0
"1058","1990-01-01","GRR","ORD",2.6
"1059","1990-01-01","GRR","PIT",23
"1060","1990-01-01","GSO","ATL",2.22222222222222
"1061","1990-01-01","GSO","BOS",32
"1062","1990-01-01","GSO","CVG",2
"1063","1990-01-01","GSO","DCA",35
"1064","1990-01-01","GSO","DFW",1
"1065","1990-01-01","GSO","EWR",32.6
"1066","1990-01-01","GSO","ILM",10
"1067","1990-01-01","GSO","LGA",7
"1068","1990-01-01","GSO","MCO",5
"1069","1990-01-01","GSO","ORD",11.6
"1070","1990-01-01","GSO","PHL",0
"1071","1990-01-01","GSO","RDU",0
"1072","1990-01-01","GSO","RIC",0
"1073","1990-01-01","GSP","ATL",0.363636363636364
"1074","1990-01-01","GSP","CHS",0
"1075","1990-01-01","GSP","CLT",2.75
"1076","1990-01-01","GSP","LGA",30
"1077","1990-01-01","GSP","MEM",1
"1078","1990-01-01","GSP","RDU",0
"1079","1990-01-01","GTF","BIL",2.5
"1080","1990-01-01","GTF","HLN",0
"1081","1990-01-01","GTF","MSO",12.5
"1082","1990-01-01","GTF","MSP",2.5
"1083","1990-01-01","GTF","SLC",19.5
"1084","1990-01-01","GUC","DFW",0
"1085","1990-01-01","GUC","ORD",0
"1086","1990-01-01","GUM","HNL",0
"1087","1990-01-01","GUM","ROR",0
"1088","1990-01-01","GUM","SPN",0
"1089","1990-01-01","HDN","DFW",1.5
"1090","1990-01-01","HDN","LAX",2
"1091","1990-01-01","HDN","ORD",0
"1092","1990-01-01","HLN","FCA",10
"1093","1990-01-01","HLN","SLC",0
"1094","1990-01-01","HNL","DEN",4
"1095","1990-01-01","HNL","DFW",15.3333333333333
"1096","1990-01-01","HNL","GUM",0
"1097","1990-01-01","HNL","KOA",0
"1098","1990-01-01","HNL","LAS",0
"1099","1990-01-01","HNL","LAX",12.6470588235294
"1100","1990-01-01","HNL","LIH",1
"1101","1990-01-01","HNL","OGG",19.6
"1102","1990-01-01","HNL","ORD",4.75
"1103","1990-01-01","HNL","PHX",6
"1104","1990-01-01","HNL","SAN",10
"1105","1990-01-01","HNL","SEA",6
"1106","1990-01-01","HOU","ABQ",5
"1107","1990-01-01","HOU","ATL",3
"1108","1990-01-01","HOU","AUS",1.7
"1109","1990-01-01","HOU","BHM",15
"1110","1990-01-01","HOU","BNA",1
"1111","1990-01-01","HOU","CLE",0
"1112","1990-01-01","HOU","CRP",5.57142857142857
"1113","1990-01-01","HOU","CVG",4.66666666666667
"1114","1990-01-01","HOU","DAL",2.78571428571429
"1115","1990-01-01","HOU","DEN",0.75
"1116","1990-01-01","HOU","DFW",1.14285714285714
"1117","1990-01-01","HOU","DTW",1.33333333333333
"1118","1990-01-01","HOU","ELP",6
"1119","1990-01-01","HOU","EWR",33.5
"1120","1990-01-01","HOU","HRL",6.42857142857143
"1121","1990-01-01","HOU","IAH",2.5
"1122","1990-01-01","HOU","LIT",0
"1123","1990-01-01","HOU","MAF",0
"1124","1990-01-01","HOU","MEM",4.66666666666667
"1125","1990-01-01","HOU","MSY",1.75
"1126","1990-01-01","HOU","OKC",0
"1127","1990-01-01","HOU","ORD",0
"1128","1990-01-01","HOU","PHX",5
"1129","1990-01-01","HOU","SAT",16.2
"1130","1990-01-01","HOU","STL",9.75
"1131","1990-01-01","HOU","TUL",0
"1132","1990-01-01","HPN","ORD",7.5
"1133","1990-01-01","HRL","AUS",0
"1134","1990-01-01","HRL","DFW",0.75
"1135","1990-01-01","HRL","HOU",4.42857142857143
"1136","1990-01-01","HRL","IAH",2
"1137","1990-01-01","HRL","SAT",0
"1138","1990-01-01","HSV","ATL",0.666666666666667
"1139","1990-01-01","HSV","BHM",0
"1140","1990-01-01","HSV","BNA",0
"1141","1990-01-01","HSV","DFW",0
"1142","1990-01-01","HSV","MEM",0
"1143","1990-01-01","HSV","ORD",1
"1144","1990-01-01","HTS","CLT",7
"1145","1990-01-01","HTS","CRW",5
"1146","1990-01-01","HTS","PIT",34
"1147","1990-01-01","IAD","ATL",10
"1148","1990-01-01","IAD","BDL",14.25
"1149","1990-01-01","IAD","BOS",11.4
"1150","1990-01-01","IAD","BTV",1.66666666666667
"1151","1990-01-01","IAD","BUF",2.5
"1152","1990-01-01","IAD","CHS",28
"1153","1990-01-01","IAD","CLE",17
"1154","1990-01-01","IAD","DEN",14
"1155","1990-01-01","IAD","DFW",2.25
"1156","1990-01-01","IAD","DTW",0.666666666666667
"1157","1990-01-01","IAD","EWR",11
"1158","1990-01-01","IAD","FLL",3.5
"1159","1990-01-01","IAD","IAH",8.5
"1160","1990-01-01","IAD","IND",0
"1161","1990-01-01","IAD","LAX",26.5555555555556
"1162","1990-01-01","IAD","LGA",6
"1163","1990-01-01","IAD","MCO",7
"1164","1990-01-01","IAD","MHT",11.6666666666667
"1165","1990-01-01","IAD","MIA",6.33333333333333
"1166","1990-01-01","IAD","MSP",2.5
"1167","1990-01-01","IAD","MSY",8.66666666666667
"1168","1990-01-01","IAD","ORD",0.75
"1169","1990-01-01","IAD","ORF",7.75
"1170","1990-01-01","IAD","PBI",0.666666666666667
"1171","1990-01-01","IAD","PHF",3
"1172","1990-01-01","IAD","PHL",3.66666666666667
"1173","1990-01-01","IAD","PHX",18.5
"1174","1990-01-01","IAD","PIT",38.25
"1175","1990-01-01","IAD","PVD",11
"1176","1990-01-01","IAD","PWM",3.33333333333333
"1177","1990-01-01","IAD","RDU",0.333333333333333
"1178","1990-01-01","IAD","ROC",0.5
"1179","1990-01-01","IAD","RSW",5.5
"1180","1990-01-01","IAD","SAN",0
"1181","1990-01-01","IAD","SAV",30
"1182","1990-01-01","IAD","SEA",0
"1183","1990-01-01","IAD","SFO",31.8
"1184","1990-01-01","IAD","SJU",1
